process_nm,tmus,texture_rate,rops,pixel_rate,direct_x,shader,open_gl,memory_mb,memory_speed_mhz,memory_type,memory_bandwidth_gbs,boost_clock_mhz,psu_w,min_ram_mb,recom_ram_mb,min_vram_mb,recom_vram_mb,min_os,recom_os,min_direct_x,recom_direct_x,min_hdd_mb,recom_hdd_mb,release_date,name,hard_filter_count,soft_filter_count,norm_texture_rate,norm_pixel_rate,norm_memory_bandwidth_gbs,norm_tmus,norm_rops,norm_memory_speed_mhz,norm_boost_clock_mhz,perf_feature_count,perf_score
40.0,36.0,31.5,20.0,18.0,11.0,5.0,4.1,1024.0,1112.5,5.0,87.6,,425.0,2048.0,2048.0,,,Windows 7 32-bit,Windows 10 64-bit,10.0,10.0,1024.0,1024.0,2020-02-11,StarCrossed (2020),2,5,0.04908946951702296,0.07777777777777778,0.12818248712288446,0.1111111111111111,0.1320754716981132,0.5366171488141778,,6,0.1252139728603494
47.5,48.0,31.5,24.0,16.0,11.05,4.55,3.85,768.0,946.5,4.0,89.4,,450.0,4096.0,8192.0,1024.0,,Windows Vista 64-bit,Windows 7 64-bit,9.0,9.0,3072.0,3072.0,2015-04-09,StarDrive 2,2,5,0.04908946951702296,0.06888888888888889,0.13083149374540104,0.1486697965571205,0.16981132075471697,0.45009121709669014,,6,0.13088502412192105
21.0,60.0,71.0,24.0,28.5,12.05,2.5,2.25,1024.0,1751.5,2.5,56.1,1189.0,375.0,8192.0,16384.0,,,Windows 10 64-bit,Windows 10 64-bit,11.0,11.0,,,2020-02-07,StarDrone VR,2,5,0.11163895486935867,0.12444444444444444,0.08182487122884474,0.18622848200312989,0.16981132075471697,0.8696898618712536,0.48514285714285715,7,0.20490874122750602
28.0,72.0,69.0,28.0,26.5,11.1,5.0,4.25,2048.0,1351.0,5.0,148.89999999999998,516.5,475.0,8192.0,16384.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,12.0,40960.0,40960.0,2019-05-15,Starborne,2,5,0.10847189231987332,0.11555555555555555,0.21839587932303162,0.2237871674491393,0.20754716981132076,0.6609330205890018,0.10085714285714285,7,0.18856134009559583
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,2048.0,4096.0,256.0,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,3072.0,4096.0,2016-07-22,Starbound,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2016-02-26,Stardew Valley,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
52.5,44.0,28.5,16.0,11.0,10.05,4.05,3.3,512.0,850.0,4.0,54.400000000000006,,450.0,2048.0,4096.0,512.0,512.0,Windows XP 32-bit,Windows 7 64-bit,9.0,11.0,1024.0,1024.0,2015-11-10,Stardust Galaxy Warriors,2,5,0.04433887569279493,0.04666666666666667,0.07932303164091245,0.13615023474178403,0.09433962264150944,0.39979150377899403,,6,0.0971902744537268
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2015-01-30,Stardust Vanguards,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
40.0,8.0,6.0,,3.0,11.05,5.0,4.25,768.0,899.0,4.0,21.6,,300.0,1024.0,2048.0,,,Windows XP 32-bit,Windows 10 64-bit,11.0,11.0,2048.0,2048.0,2020-05-21,Starena,2,4,0.00870942201108472,0.011111111111111112,0.03105224429727741,0.023474178403755867,,0.4253322908522283,,5,0.03129188424989649
28.0,88.0,92.0,32.0,34.5,12.05,5.0,4.5,2048.0,1564.0,5.0,144.1,589.0,450.0,8192.0,16384.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,51200.0,51200.0,2023-01-01,Starfield,2,5,0.14489311163895488,0.1511111111111111,0.21133186166298748,0.27386541471048514,0.24528301886792453,0.7719572582746937,0.1422857142857143,7,0.23008879923783435
60.0,36.0,22.5,16.0,10.5,10.05,4.05,2.7,384.0,865.0,3.0,42.1,,200.0,4096.0,4096.0,,,Windows XP 64-bit,Windows 7 64-bit,9.0,11.0,,2048.0,2014-09-22,Starforge,2,5,0.03483768804433888,0.044444444444444446,0.0612214863870493,0.1111111111111111,0.09433962264150944,0.40761011206671877,,6,0.08601572918717199
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2014-09-05,Starion Tactics,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2015-02-11,Starlaxis: Rise of The Light Hunters Super Nova Edition,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
47.5,36.0,28.5,24.0,19.0,10.55,4.55,3.7,768.0,1063.5,4.5,100.1,,450.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,6144.0,6144.0,2013-09-19,Starlight Inception,2,5,0.04433887569279493,0.08222222222222222,0.1465783664459161,0.1111111111111111,0.16981132075471697,0.5110763617409434,,6,0.13142428253800814
28.0,72.0,69.0,28.0,26.5,11.1,5.0,4.25,2048.0,1351.0,5.0,148.89999999999998,516.5,475.0,8192.0,8192.0,2048.0,4096.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,15360.0,15360.0,2019-04-30,Starlink: Battle for Atlas,2,5,0.10847189231987332,0.11555555555555555,0.21839587932303162,0.2237871674491393,0.20754716981132076,0.6609330205890018,0.10085714285714285,7,0.18856134009559583
,,,,,7.0,0.5,1.2999999999999998,96.0,266.0,,2.1,,,,,64.0,64.0,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,1024.0,1024.0,2014-01-27,Starlite: Astronaut Rescue,2,1,,,0.00235467255334805,,,0.09538702111024237,,2,0.014986834240556572
40.0,8.0,6.0,,3.0,11.05,5.0,4.25,768.0,899.0,4.0,21.6,,300.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,10.0,11.0,,1024.0,2021-01-01,Starmancer,2,4,0.00870942201108472,0.011111111111111112,0.03105224429727741,0.023474178403755867,,0.4253322908522283,,5,0.03129188424989649
27.5,28.0,14.0,8.0,4.0,10.5,4.55,1.6,128.0,255.0,1.0,8.15,,150.0,1024.0,1536.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,3072.0,3072.0,2010-12-15,Starpoint Gemini,2,5,0.021377672209026127,0.015555555555555555,0.011258278145695366,0.08607198748043818,0.018867924528301886,0.08965337503257753,,6,0.028581065803815513
27.5,28.0,14.0,8.0,4.0,10.5,4.55,1.6,128.0,255.0,1.0,8.15,,150.0,2048.0,4096.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,4096.0,4096.0,2013-09-06,Starpoint Gemini 2,2,5,0.021377672209026127,0.015555555555555555,0.011258278145695366,0.08607198748043818,0.018867924528301886,0.08965337503257753,,6,0.028581065803815513
28.0,160.0,150.5,40.0,37.5,11.15,5.0,4.3,3072.0,1501.0,5.0,288.2,951.0,675.0,8192.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,41984.0,41984.0,2019-09-05,Starpoint Gemini 3,2,5,0.2375296912114014,0.16444444444444445,0.4233995584988962,0.49921752738654146,0.32075471698113206,0.7391191034662496,0.34914285714285714,7,0.3530284540876367
28.0,88.0,92.5,32.0,35.0,11.65,5.0,4.4,2560.0,1576.5,5.0,196.9,1094.0,550.0,8192.0,16384.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,4096.0,4096.0,2020-03-28,Starport Delta,2,5,0.1456848772763262,0.15333333333333332,0.28903605592347315,0.27386541471048514,0.24528301886792453,0.7784727651811311,0.4308571428571429,7,0.2830260121825507
40.0,36.0,31.5,20.0,17.5,11.0,5.0,4.1,1024.0,1037.5,5.0,116.4,,450.0,8192.0,12288.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,5120.0,6144.0,2019-09-06,Stars End,2,5,0.04908946951702296,0.07555555555555556,0.1705665930831494,0.1111111111111111,0.1320754716981132,0.4975241073755538,,6,0.12904972533568715
46.5,38.0,25.0,8.0,8.0,10.6,4.5,3.1500000000000004,1280.0,900.0,3.0,43.2,390.0,400.0,4096.0,8192.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,,,2016-09-15,Stars in Shadow,2,5,0.038796516231195566,0.03333333333333333,0.06284032376747609,0.11737089201877934,0.018867924528301886,0.4258535314047433,0.02857142857142857,7,0.05793118018802386
41.5,16.0,6.5,8.0,3.0,10.6,4.55,3.75,768.0,450.0,3.0,7.2,,150.0,4096.0,6144.0,256.0,1022.0,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,2048.0,2048.0,2016-04-29,Starship Corporation,2,5,0.009501187648456057,0.011111111111111112,0.00986019131714496,0.048513302034428794,0.018867924528301886,0.19129528277299973,,6,0.023811403385836753
28.0,56.0,59.5,24.0,25.5,11.2,5.0,4.35,1536.0,1325.0,5.0,129.6,1067.5,400.0,8192.0,16384.0,,,Windows 10 64-bit,Windows 10 64-bit,11.0,11.0,4096.0,4096.0,2020-06-19,Starship EVO,2,5,0.0934283452098179,0.1111111111111111,0.1899926416482708,0.17370892018779344,0.16981132075471697,0.6473807662236122,0.4157142857142857,7,0.20584054288178785
47.5,4.0,2.5,,2.5,10.1,4.05,3.1500000000000004,384.0,675.0,2.5,10.8,,425.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,3072.0,3072.0,2012-08-30,Starvoid,2,4,0.003167062549485352,0.008888888888888889,0.015158204562178073,0.010954616588419406,,0.3085744070888715,,5,0.01705382465834318
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,3072.0,2048.0,,,Windows XP 32-bit,Windows Vista 64-bit,9.0,9.0,,5120.0,2016-01-22,Starward Rogue,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2015-08-31,Stasis,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
27.5,28.0,14.0,8.0,4.0,10.05,4.1,3.2,128.0,255.0,2.5,8.15,,150.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,10.0,2048.0,2048.0,2013-09-20,State Of Decay,2,5,0.021377672209026127,0.015555555555555555,0.011258278145695366,0.08607198748043818,0.018867924528301886,0.08965337503257753,,6,0.028581065803815513
28.0,88.0,89.5,32.0,32.5,11.1,5.0,4.25,2048.0,1351.0,5.0,172.95,516.0,500.0,8192.0,16384.0,2048.0,4096.0,Windows 10 64-bit,Windows 10 64-bit,11.0,11.0,16384.0,16384.0,2018-05-22,State Of Decay 2,2,5,0.14093428345209819,0.14222222222222222,0.2537895511405445,0.27386541471048514,0.24528301886792453,0.6609330205890018,0.10057142857142858,7,0.2170768511137984
28.0,88.0,89.5,32.0,32.5,11.1,5.0,4.25,2048.0,1351.0,5.0,172.95,516.0,500.0,8192.0,16384.0,2048.0,4096.0,Windows 10 64-bit,Windows 10 64-bit,11.0,11.0,16384.0,30720.0,2020-03-13,State Of Decay 2: Juggernaut Edition,2,5,0.14093428345209819,0.14222222222222222,0.2537895511405445,0.27386541471048514,0.24528301886792453,0.6609330205890018,0.10057142857142858,7,0.2170768511137984
27.5,28.0,14.0,8.0,4.0,10.05,4.1,3.2,128.0,255.0,2.5,8.15,,150.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,10.0,2048.0,2048.0,2013-11-29,State of Decay - Breakdown,2,5,0.021377672209026127,0.015555555555555555,0.011258278145695366,0.08607198748043818,0.018867924528301886,0.08965337503257753,,6,0.028581065803815513
27.5,28.0,14.0,8.0,4.0,10.05,4.1,3.2,128.0,255.0,2.5,8.15,,150.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,10.0,2048.0,2048.0,2014-05-30,State of Decay: Lifeline,2,5,0.021377672209026127,0.015555555555555555,0.011258278145695366,0.08607198748043818,0.018867924528301886,0.08965337503257753,,6,0.028581065803815513
40.0,64.0,43.0,36.0,23.5,11.0,5.0,3.65,1152.0,918.5,5.0,130.95,,525.0,4096.0,8192.0,,,Windows 7 32-bit,Windows 7 64-bit,11.0,11.0,4257.792,4300.8,2015-04-27,State of Decay: YOSE Day One Edition,2,5,0.06730007917656373,0.10222222222222223,0.1919793966151582,0.19874804381846636,0.2830188679245283,0.4354964816262705,,6,0.1785061033290487
34.0,52.0,47.5,24.0,21.5,11.5,5.0,4.25,1536.0,1313.0,5.0,116.05,525.0,450.0,4096.0,8192.0,2048.0,4.0,Windows 7 32-bit,Windows 7 64-bit,11.0,11.0,23552.0,23552.0,2018-08-15,State of Mind,2,5,0.07442596991290577,0.09333333333333334,0.17005150846210448,0.16118935837245696,0.16981132075471697,0.6411258795934324,0.10571428571428572,7,0.15542886668529737
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2014-09-12,Staudsofts Synthetic World,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
28.0,72.0,69.0,28.0,26.5,11.1,5.0,4.25,2048.0,1351.0,5.0,148.89999999999998,516.5,475.0,8192.0,8192.0,1024.0,,Windows 7 64-bit,Windows 7 64-bit,9.0,9.0,12288.0,12288.0,2018-01-23,Staxel,2,5,0.10847189231987332,0.11555555555555555,0.21839587932303162,0.2237871674491393,0.20754716981132076,0.6609330205890018,0.10085714285714285,7,0.18856134009559583
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2015-02-04,Stay Dead Evolution,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
15.0,88.0,113.0,32.0,42.5,12.05,2.5,4.5,4096.0,1751.0,5.0,168.05,1318.0,375.0,8192.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,9.0,9.0,7168.0,7168.0,2019-11-27,Stay Out,2,5,0.17814726840855108,0.18666666666666668,0.24657836644591613,0.27386541471048514,0.24528301886792453,0.8694292415949961,0.5588571428571428,7,0.3087796437875317
21.0,116.0,141.0,44.0,53.0,12.0,5.0,4.45,4096.0,1751.5,5.0,224.2,1211.0,475.0,8192.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,6144.0,8192.0,2019-06-21,Stay Silent,2,5,0.222486144101346,0.23333333333333334,0.3292126563649742,0.3615023474178404,0.3584905660377358,0.8696898618712536,0.4977142857142857,7,0.3705209819668187
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,1024.0,1024.0,2015-04-07,Stealth Inc 2,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
48.5,4.5,2.5,,1.5,10.05,4.05,3.2,256.0,533.5,2.5,17.05,675.0,300.0,,1024.0,,,Windows XP 32-bit,Windows 10 64-bit,9.0,9.0,,,2020-08-13,Stealthy Ninja,2,4,0.003167062549485352,0.0044444444444444444,0.024356144223693893,0.012519561815336464,,0.23481886890800105,0.19142857142857142,6,0.02403819883144894
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2013-09-04,Steam Marines,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2013-12-17,Steam and Metal,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
51.0,10.0,8.0,,4.0,10.55,4.5,3.05,256.0,900.0,3.0,28.8,625.0,175.0,1024.0,1024.0,512.0,,Windows 7 32-bit,Windows 7 64-bit,9.0,11.0,,,2017-09-22,SteamWorld Dig 2,2,4,0.011876484560570071,0.015555555555555555,0.041648270787343636,0.0297339593114241,,0.4258535314047433,0.16285714285714287,6,0.05012815295786721
28.0,36.0,37.0,16.0,16.5,11.1,5.0,4.25,1024.0,1187.5,5.0,76.0,,425.0,2048.0,4096.0,,,Windows 7 32-bit,Windows 10 64-bit,11.0,11.0,,,2019-08-22,Steambirds Alliance,2,5,0.05779889152810768,0.07111111111111111,0.1111111111111111,0.1111111111111111,0.09433962264150944,0.5757101902528017,,6,0.11840726081470157
,,,,,9.0,3.0,1.75,128.0,137.5,2.0,4.4,,,,1536.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,1536.0,2048.0,2010-02-23,Steel Armor:Blaze of War,2,1,,,0.005739514348785873,,,0.02840761011206672,,2,0.012768942237042252
40.0,22.0,16.0,8.0,9.0,11.0,5.0,3.65,1024.0,800.0,3.0,25.6,,400.0,4096.0,8192.0,3072.0,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,51200.0,51200.0,2019-06-20,Steel Division 2,2,5,0.02454473475851148,0.03777777777777778,0.036938925680647536,0.06729264475743349,0.018867924528301886,0.3737294761532447,,6,0.050329353127873205
15.0,44.0,57.5,16.0,21.5,12.0,2.5,,1024.0,1375.0,2.5,16.0,1353.0,325.0,4096.0,8192.0,2048.0,3072.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,1024.0,1024.0,2021-04-29,Steel Division 2 - Burning Baltics,2,5,0.09026128266033254,0.09333333333333334,0.022810890360559236,0.13615023474178403,0.09433962264150944,0.6734427938493615,0.5788571428571428,7,0.13818676503385044
40.0,22.0,16.0,8.0,9.0,11.0,5.0,3.65,1024.0,800.0,3.0,25.6,,400.0,3072.0,4096.0,1024.0,2048.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,32768.0,32768.0,2017-05-23,Steel Division: Normandy 44,2,5,0.02454473475851148,0.03777777777777778,0.036938925680647536,0.06729264475743349,0.018867924528301886,0.3737294761532447,,6,0.050329353127873205
40.0,22.0,16.0,8.0,9.0,11.0,5.0,3.65,1024.0,800.0,3.0,25.6,,400.0,3072.0,4096.0,1024.0,2048.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,32768.0,32768.0,2018-02-13,Steel Division: Normandy 44 - Back to Hell,2,5,0.02454473475851148,0.03777777777777778,0.036938925680647536,0.06729264475743349,0.018867924528301886,0.3737294761532447,,6,0.050329353127873205
65.0,24.0,14.0,16.0,10.0,10.0,4.0,3.1,1024.0,700.0,3.0,44.8,,300.0,2048.0,4096.0,1024.0,1024.0,Windows XP 32-bit,Windows Vista 64-bit,9.0,11.0,6144.0,6144.0,2015-11-12,Steel Ocean,2,5,0.021377672209026127,0.042222222222222223,0.06519499632082414,0.07355242566510173,0.09433962264150944,0.32160542090174615,,6,0.07129433845007463
28.0,26.0,24.5,8.0,11.5,12.0,5.0,4.35,2048.0,1012.5,4.0,50.4,412.5,425.0,4096.0,6144.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,15360.0,15360.0,2018-11-07,Steel Rats,2,5,0.03800475059382423,0.04888888888888889,0.0734363502575423,0.07981220657276995,0.018867924528301886,0.48449309356267917,0.041428571428571426,7,0.06341491985045783
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2014-07-16,Steel and Steam,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
,,,,,9.0,2.5,1.75,128.0,372.5,1.5,9.75,,,,1536.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,2048.0,2048.0,2008-12-05,Steelfury: Kharkov 1942,2,1,,,0.013612950699043414,,,0.15089913995308835,,2,0.04532309072326647
28.0,80.0,81.5,28.0,28.5,11.1,5.0,4.25,2048.0,1351.0,5.0,148.89999999999998,516.5,475.0,8192.0,16384.0,2024.0,4096.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,25600.0,25600.0,2022-01-01,Steelrising,2,5,0.12826603325415678,0.12444444444444444,0.21839587932303162,0.24882629107981222,0.20754716981132076,0.6609330205890018,0.10085714285714285,7,0.19816631337786958
28.0,68.0,69.5,20.0,20.5,11.55,5.0,4.35,2048.0,1376.0,5.0,112.1,516.5,450.0,6144.0,8192.0,2048.0,4096.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,25600.0,25600.0,2016-12-02,Steep,2,5,0.10926365795724466,0.08888888888888889,0.16423841059602648,0.2112676056338028,0.1320754716981132,0.6739640344018765,0.10085714285714285,7,0.1627579999141161
28.0,68.0,69.5,20.0,20.5,11.55,5.0,4.35,2048.0,1376.0,5.0,112.1,516.5,450.0,6144.0,8192.0,2048.0,4096.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,25600.0,25600.0,2018-12-04,Steep: 90's,2,5,0.10926365795724466,0.08888888888888889,0.16423841059602648,0.2112676056338028,0.1320754716981132,0.6739640344018765,0.10085714285714285,7,0.1627579999141161
28.0,68.0,69.5,20.0,20.5,11.55,5.0,4.35,2048.0,1376.0,5.0,112.1,516.5,450.0,6144.0,8192.0,2048.0,4096.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,25600.0,25600.0,2017-06-27,Steep: Extreme Pack,2,5,0.10926365795724466,0.08888888888888889,0.16423841059602648,0.2112676056338028,0.1320754716981132,0.6739640344018765,0.10085714285714285,7,0.1627579999141161
28.0,68.0,69.5,20.0,20.5,11.55,5.0,4.35,2048.0,1376.0,5.0,112.1,516.5,450.0,6144.0,8192.0,2048.0,4096.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,25600.0,25600.0,2017-12-05,Steep: Road to the Olympics,2,5,0.10926365795724466,0.08888888888888889,0.16423841059602648,0.2112676056338028,0.1320754716981132,0.6739640344018765,0.10085714285714285,7,0.1627579999141161
28.0,68.0,69.5,20.0,20.5,11.55,5.0,4.35,2048.0,1376.0,5.0,112.1,516.5,450.0,6144.0,8192.0,2048.0,4096.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,25600.0,25600.0,2019-01-15,Steep: Rocket Wings,2,5,0.10926365795724466,0.08888888888888889,0.16423841059602648,0.2112676056338028,0.1320754716981132,0.6739640344018765,0.10085714285714285,7,0.1627579999141161
28.0,68.0,69.5,20.0,20.5,11.55,5.0,4.35,2048.0,1376.0,5.0,112.1,516.5,450.0,6144.0,8192.0,2048.0,4096.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,25600.0,25600.0,2017-05-03,Steep: Winterfest Pack,2,5,0.10926365795724466,0.08888888888888889,0.16423841059602648,0.2112676056338028,0.1320754716981132,0.6739640344018765,0.10085714285714285,7,0.1627579999141161
28.0,68.0,69.5,20.0,20.5,11.55,5.0,4.35,2048.0,1376.0,5.0,112.1,516.5,450.0,6144.0,8192.0,2048.0,4096.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,25600.0,25600.0,2018-11-06,Steep: X-Games,2,5,0.10926365795724466,0.08888888888888889,0.16423841059602648,0.2112676056338028,0.1320754716981132,0.6739640344018765,0.10085714285714285,7,0.1627579999141161
28.0,80.0,81.5,28.0,28.5,11.1,5.0,4.25,2048.0,1351.0,5.0,148.89999999999998,516.5,475.0,8192.0,16384.0,,,Windows 10 64-bit,Windows 10 64-bit,11.0,11.0,5120.0,5120.0,2016-10-11,Stellar Overload,2,5,0.12826603325415678,0.12444444444444444,0.21839587932303162,0.24882629107981222,0.20754716981132076,0.6609330205890018,0.10085714285714285,7,0.19816631337786958
40.0,48.0,39.0,24.0,19.5,11.0,5.0,3.65,1024.0,1101.0,5.0,102.55,,450.0,2048.0,4096.0,512.0,1024.0,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,4096.0,4096.0,2016-05-09,Stellaris,2,5,0.06096595407759303,0.08444444444444445,0.15018395879323032,0.1486697965571205,0.16981132075471697,0.5306228824602555,,6,0.14764187812765098
40.0,48.0,39.0,24.0,19.5,11.0,5.0,3.65,1024.0,1101.0,5.0,102.55,,450.0,2048.0,4096.0,512.0,1024.0,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,4096.0,4096.0,2018-02-22,Stellaris: Apocalypse,2,5,0.06096595407759303,0.08444444444444445,0.15018395879323032,0.1486697965571205,0.16981132075471697,0.5306228824602555,,6,0.14764187812765098
40.0,48.0,39.0,24.0,19.5,11.0,5.0,3.65,1024.0,1101.0,5.0,102.55,,450.0,2048.0,4096.0,512.0,1024.0,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,4096.0,4096.0,2020-03-17,Stellaris: Federations,2,5,0.06096595407759303,0.08444444444444445,0.15018395879323032,0.1486697965571205,0.16981132075471697,0.5306228824602555,,6,0.14764187812765098
40.0,48.0,39.0,24.0,19.5,11.0,5.0,3.65,1024.0,1101.0,5.0,102.55,,450.0,2048.0,4096.0,512.0,1024.0,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,4096.0,4096.0,2016-05-09,Stellaris: Leviathans,2,5,0.06096595407759303,0.08444444444444445,0.15018395879323032,0.1486697965571205,0.16981132075471697,0.5306228824602555,,6,0.14764187812765098
40.0,48.0,39.0,24.0,19.5,11.0,5.0,3.65,1024.0,1101.0,5.0,102.55,,450.0,2048.0,4096.0,512.0,1024.0,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,4096.0,4096.0,2018-12-06,Stellaris: MegaCorp,2,5,0.06096595407759303,0.08444444444444445,0.15018395879323032,0.1486697965571205,0.16981132075471697,0.5306228824602555,,6,0.14764187812765098
40.0,48.0,39.0,24.0,19.5,11.0,5.0,3.65,1024.0,1101.0,5.0,102.55,,450.0,2048.0,4096.0,512.0,1024.0,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,4096.0,4096.0,2016-05-09,Stellaris: Plantoids Species Pack,2,5,0.06096595407759303,0.08444444444444445,0.15018395879323032,0.1486697965571205,0.16981132075471697,0.5306228824602555,,6,0.14764187812765098
